customer_id,first_name,last_name,gender,birth_date,email,city,state,loyalty_tier,loyalty_enrollment_date,credit_card_holder
13347,Jennifer,Sawyer,Female,2006-02-20,kerrchristopher@gmail.com,North Juanfort,VA,Base (Blue),2010-03-15,False
13348,Timothy,Brown,Male,1960-01-28,qsanders@hotmail.com,Johnstad,NY,Base (Blue),2025-09-05,False
13349,Steven,Klein,Male,1995-05-12,valdezkatherine@yahoo.com,South Ronnieshire,CA,Base (Blue),2013-09-19,True
13350,Steve,Warren,Male,1953-06-03,katelyn68@hotmail.com,Gomezbury,CO,Gold,2013-05-12,False
13351,Michael,Castaneda,Male,1982-09-13,nicolecannon@hotmail.com,Johnstonside,NY,Silver,2016-03-19,False
13352,Angelica,Holt,Female,2003-03-14,john10@gmail.com,North Nancystad,WI,Base (Blue),2023-03-25,False
13353,Shane,Brown,Male,2003-11-10,rebeccanelson@hotmail.com,Kingberg,NY,Base (Blue),2014-05-21,False
13354,Cody,Johnston,Male,1983-04-19,stewartwilliam@hotmail.com,Gilbertside,MA,Base (Blue),2012-06-30,False
13355,Christine,Evans,Female,1982-09-30,osimmons@hotmail.com,Martinezland,GA,Silver,2022-01-15,False
13356,Andrew,Blair,Male,1997-12-18,jodyalvarez@hotmail.com,Perezville,CO,Base (Blue),2010-06-29,False
13357,Karen,Gillespie,Female,1953-05-10,norman86@hotmail.com,Thompsonton,WA,Silver,2025-03-23,False
13358,Angel,Mcdonald,Female,1992-12-19,taylorfields@gmail.com,Erikburgh,NC,Diamond,2016-11-13,False
13359,Donna,Roberts,Female,1944-11-21,jeffrey27@hotmail.com,South Robertton,GA,Silver,2013-08-02,False
13360,Daniel,White,Male,2003-10-04,mcdanielthomas@hotmail.com,Palmerstad,PA,Silver,2023-08-11,True
13361,Lisa,Smith,Female,1951-12-23,susanmayer@yahoo.com,North Loganborough,SC,Base (Blue),2014-07-15,False
13362,Derrick,Ferguson,Male,1964-01-18,dianacooper@yahoo.com,Port Michael,DC,Base (Blue),2019-12-28,False
13363,David,Daniels,Male,1963-08-30,johnnylong@hotmail.com,East Cynthiafort,CO,Base (Blue),2010-08-20,True
13364,Emily,Matthews,Female,1972-05-14,mjones@gmail.com,Port Christopher,FL,Base (Blue),2018-09-02,False
13365,Alexander,Obrien,Male,1948-03-08,edward48@hotmail.com,Markburgh,NC,Silver,2010-04-10,False
13366,Jennifer,Simmons,Female,1973-09-20,roygloria@hotmail.com,Michaelberg,NY,Silver,2016-05-13,False
13367,Meghan,Stevens,Female,1990-02-18,ajames@gmail.com,Port Lorraine,OR,Platinum,2020-02-18,True
13368,Martin,Stevens,Male,1974-12-24,aliciasanders@gmail.com,Lake Robert,MN,Base (Blue),2019-02-23,False
13369,Charles,Willis,Male,1949-05-18,gwilliams@yahoo.com,Jaredland,FL,Platinum,2020-10-15,False
13370,John,Obrien,Male,1972-11-30,jennifer31@hotmail.com,East Kaylaville,AZ,Base (Blue),2012-07-05,False
13371,Brendan,Roach,Male,1952-06-14,barbarathornton@hotmail.com,New Sheri,UT,Base (Blue),2019-10-28,True
13372,Rhonda,Gutierrez,Female,1991-03-03,jasminepeters@yahoo.com,Krystalshire,CA,Base (Blue),2025-07-18,True
13373,Sara,Ellis,Female,1959-04-13,gallagherbrian@yahoo.com,Davisville,NV,Base (Blue),2025-06-05,False
13374,Heidi,Pineda,Female,1989-11-06,nhenderson@hotmail.com,Popeshire,DC,Gold,2021-01-29,False
13375,Robert,Black,Male,1975-07-04,ryanhartman@hotmail.com,South Haroldfurt,AZ,Silver,2011-08-21,False
13376,Keith,Porter,Male,1947-05-11,gregory74@yahoo.com,Williamport,DC,Platinum,2017-07-19,True
13377,Nicole,Garcia,Female,1967-01-31,perezandrew@gmail.com,Sheltonview,TX,Silver,2019-11-27,True
13378,Johnny,Richards,Male,1956-04-27,cummingssteven@yahoo.com,Danielsmouth,MI,Silver,2024-07-10,False
13379,Chloe,Rodriguez,Female,1980-12-12,brandonpowell@yahoo.com,East Timothy,CO,Silver,2016-05-13,True
13380,Christian,Miller,Male,2000-10-25,thomasbrittany@gmail.com,Lake Angelaside,NC,Base (Blue),2018-11-21,False
13381,Lisa,Peters,Female,2001-10-26,harriscurtis@yahoo.com,Brianhaven,FL,Silver,2010-09-23,True
13382,Jennifer,Sutton,Female,1967-12-27,bernardkelly@gmail.com,Lake Juan,NY,Silver,2013-05-31,True
13383,Jenny,Estrada,Female,1966-03-25,rmcconnell@yahoo.com,South Tracy,MI,Base (Blue),2010-09-08,False
13384,Ryan,Anderson,Male,1967-04-16,andersondouglas@hotmail.com,Katelynland,VA,Gold,2012-08-10,True
13385,Karina,Miller,Female,1958-12-21,duanesullivan@yahoo.com,North Melinda,NV,Base (Blue),2023-01-08,False
13386,Jonathan,Winters,Male,1972-06-15,wgreen@yahoo.com,New Jeffrey,WI,Silver,2010-03-13,False
13387,Kevin,Sims,Male,2004-03-19,gutierrezcorey@gmail.com,Annahaven,AZ,Base (Blue),2022-08-15,True
13388,Jessica,Taylor,Female,1941-09-20,gmartin@gmail.com,West Michaelburgh,UT,Base (Blue),2017-05-21,False
13389,Bradley,Johnson,Male,1963-12-29,aaronnewman@gmail.com,Lynchshire,IL,Silver,2011-01-08,True
13390,Steven,Martinez,Male,2001-10-15,lindsay25@hotmail.com,Troyton,UT,Base (Blue),2019-07-24,False
13391,Barbara,Bowman,Other/Undisclosed,2007-12-18,pricegregory@yahoo.com,Port Johnnymouth,NV,Base (Blue),2011-02-05,False
13392,Mathew,Jones,Male,2003-03-05,jose76@gmail.com,East Denise,WA,Gold,2019-05-24,True
13393,Anthony,Jones,Male,1945-10-11,lucasesparza@gmail.com,Brownberg,OH,Platinum,2024-01-30,False
13394,Kathleen,Kline,Female,1967-07-05,zmiller@yahoo.com,Lake Natasha,NC,Silver,2025-08-24,True
13395,Melissa,Smith,Female,1965-12-15,mary83@yahoo.com,North Kathleenburgh,DC,Gold,2024-04-07,False
13396,Erica,Spencer,Female,1968-10-15,gary67@hotmail.com,East Carolfurt,OH,Base (Blue),2018-12-09,False
13397,Brooke,Parker,Female,2003-05-27,brian90@yahoo.com,Glovershire,PA,Silver,2020-10-03,False
13398,Hannah,Peterson,Female,1999-12-30,martinnathan@yahoo.com,East Bobbystad,DC,Diamond,2020-08-05,False
13399,Brenda,Mitchell,Female,1968-01-12,lindsey42@hotmail.com,Sarahmouth,AZ,Base (Blue),2020-04-16,False
13400,Alicia,Miller,Female,2003-12-09,kristophermills@hotmail.com,New Danielle,NY,Base (Blue),2018-05-27,False
13401,Dawn,Little,Female,1992-11-13,martinezzachary@yahoo.com,North Georgefort,SC,Base (Blue),2017-06-10,True
13402,Stephanie,Brown,Female,1970-09-05,melaniedowns@yahoo.com,Phillipsshire,MI,Base (Blue),2012-01-18,False
13403,Kenneth,Rivera,Male,1949-07-31,sarahkelley@gmail.com,Marchaven,VA,Base (Blue),2016-07-17,False
13404,Stephanie,Taylor,Female,1958-08-20,gbell@hotmail.com,Teresaview,MA,Silver,2016-03-14,True
13405,Bradley,Knox,Male,1967-11-11,shaunperez@gmail.com,South Brettshire,NY,Base (Blue),2024-03-18,False
13406,Melissa,Adams,Female,1990-01-25,jamiecook@hotmail.com,New Tyronemouth,MA,Base (Blue),2014-11-03,False
13407,Tony,Kelly,Male,2004-06-22,gary75@yahoo.com,South Matthewchester,NY,Platinum,2011-12-29,False
13408,Larry,Fritz,Male,1963-06-19,tylerking@hotmail.com,Alexisstad,MI,Silver,2018-07-09,False
13409,Gary,Lawrence,Male,1946-08-16,jwebb@yahoo.com,Port Melissaton,MI,Base (Blue),2025-03-09,False
13410,Scott,Knight,Male,1952-08-25,kristinwilliams@hotmail.com,Hallport,HI,Base (Blue),2010-11-28,False
13411,Peter,Miller,Male,1986-01-02,rlopez@gmail.com,West Henrystad,NC,Gold,2019-03-30,True
13412,Emily,Ramsey,Female,1974-09-05,rowebrian@gmail.com,North Andrealand,MA,Base (Blue),2019-08-28,False
13413,Gina,Owens,Female,2002-01-25,paulsullivan@yahoo.com,Frederickfurt,MN,Base (Blue),2019-06-12,True
13414,Maria,Rios,Female,1950-12-18,christinayu@hotmail.com,Adrianborough,OR,Base (Blue),2012-05-26,True
13415,Jamie,Sims,Female,1949-03-12,twright@yahoo.com,Lake Jackchester,NY,Platinum,2021-06-15,False
13416,Matthew,Cross,Male,1985-05-26,joseph17@yahoo.com,Ashleyhaven,NC,Base (Blue),2021-08-28,False
13417,Richard,Weeks,Male,1959-10-22,thomastammy@hotmail.com,Fischertown,MA,Platinum,2021-06-02,True
13418,Christopher,Daniel,Male,1948-06-21,hansonjeremy@yahoo.com,Andreabury,OH,Base (Blue),2022-05-16,False
13419,Jennifer,Ward,Female,1961-02-26,kristina64@gmail.com,East Kathleen,TN,Silver,2025-05-02,False
13420,Jessica,Walker,Female,2005-05-17,gainesricardo@yahoo.com,Lake Amandaside,TN,Gold,2022-12-10,False
13421,Karen,Olson,Female,1983-12-22,elliottangela@gmail.com,East Ricky,NV,Base (Blue),2021-06-04,False
13422,Molly,Mccarthy,Female,1958-11-14,cle@gmail.com,New Natasha,NV,Base (Blue),2022-04-21,False
13423,Anthony,Carter,Male,1976-05-20,hhuang@gmail.com,New Jacobbury,NV,Base (Blue),2023-07-18,False
13424,Brenda,Webb,Female,1974-07-09,abbottmichaela@hotmail.com,North Tonya,NY,Base (Blue),2016-06-28,False
13425,Rachel,Nelson,Female,1957-11-01,staceydowns@yahoo.com,Morganport,MA,Base (Blue),2018-04-10,True
13426,Tonya,Brewer,Female,2008-05-09,emilypotter@gmail.com,Barbaraton,WI,Platinum,2013-11-17,False
13427,Matthew,Clark,Male,1949-03-21,andrew99@yahoo.com,South Matthew,TN,Diamond,2024-07-29,True
13428,Thomas,Daniels,Male,1951-12-17,troyking@hotmail.com,Carolynville,NC,Base (Blue),2011-02-02,False
13429,Justin,Chung,Male,2001-06-30,kkelly@gmail.com,North Bettyville,PA,Base (Blue),2023-07-10,False
13430,Mary,Benitez,Female,2000-05-29,brocklevi@gmail.com,Dylanfurt,UT,Base (Blue),2021-12-08,False
13431,Brandon,Jackson,Male,1940-11-24,simpsonkara@yahoo.com,Rodriguezstad,WA,Base (Blue),2024-01-21,True
13432,Tina,Rodriguez,Female,1991-09-07,jesseaguilar@yahoo.com,Port Christopherport,UT,Diamond,2023-06-21,False
13433,Jeremy,Joyce,Male,2007-09-03,dustin82@hotmail.com,Smithmouth,FL,Silver,2023-12-31,False
13434,Susan,Villarreal,Female,1991-05-06,timothy81@yahoo.com,Smithtown,VA,Platinum,2025-10-25,False
13435,Linda,Hill,Female,1989-01-05,steventucker@yahoo.com,North Thomasbury,IL,Base (Blue),2018-10-27,False
13436,Hannah,Kidd,Female,1942-02-20,vickie76@hotmail.com,Mcdowellshire,TN,Silver,2011-09-25,False
13437,Eric,Leonard,Male,1986-03-04,yolanda59@yahoo.com,Gilbertfort,OH,Silver,2011-12-21,False
13438,Susan,Brown,Female,1962-09-23,eweiss@gmail.com,Wrightton,IL,Base (Blue),2017-06-28,False
13439,Lawrence,Chapman,Male,2004-10-09,dillonbarbara@gmail.com,Haneybury,WI,Platinum,2016-09-04,True
13440,Brian,Lara,Male,1998-12-06,fharris@gmail.com,Nicholaston,GA,Silver,2017-05-22,False
13441,Debbie,Roberts,Female,2008-06-05,fwoods@gmail.com,New Charlesmouth,NY,Silver,2025-07-13,False
13442,Emily,Trevino,Female,1980-11-23,angelagrimes@hotmail.com,Gonzalezton,WA,Base (Blue),2012-06-01,True
13443,Vanessa,Steele,Female,1976-12-18,hooverjill@hotmail.com,Hudsonview,DC,Base (Blue),2015-05-31,False
13444,Jon,Best,Male,1968-11-03,fdavis@yahoo.com,East Tammyton,TN,Diamond,2015-03-29,False
13445,Joshua,Reyes,Male,1966-04-11,saraevans@yahoo.com,Mackchester,OH,Silver,2025-05-22,False
13446,Xavier,Barber,Male,1943-06-06,rachel16@hotmail.com,West George,PA,Silver,2012-09-01,True
13447,Donald,Adams,Male,1963-09-22,isaac02@gmail.com,South Lisaville,WI,Silver,2018-07-31,False
13448,Andrew,Campbell,Male,1951-10-10,emily40@hotmail.com,Woodsport,IL,Silver,2022-06-10,False
13449,Anthony,Pace,Male,1950-07-28,dennisscott@gmail.com,Lake Kathleen,TN,Platinum,2015-05-20,False
13450,Joel,Wilson,Male,1992-08-08,tgalloway@hotmail.com,South Brittney,MA,Base (Blue),2014-12-20,False
13451,Lisa,Harrington,Female,1962-06-04,marcusramsey@gmail.com,East Aaronland,WA,Silver,2015-04-06,False
13452,Sandra,Newman,Female,2001-12-12,jerry11@gmail.com,Lake Tammy,TX,Base (Blue),2018-10-10,False
13453,Thomas,Bennett,Male,1940-12-17,dakotamatthews@yahoo.com,North Megan,SC,Base (Blue),2015-04-16,False
13454,Joshua,Lee,Other/Undisclosed,1995-11-29,courtneymcmillan@yahoo.com,New William,MN,Base (Blue),2017-04-06,False
13455,Vincent,Collins,Male,1973-06-16,dawn20@hotmail.com,Nicolemouth,WA,Platinum,2023-10-05,False
13456,James,Edwards,Other/Undisclosed,1954-08-20,laura47@yahoo.com,Castillomouth,WA,Base (Blue),2015-08-08,True
13457,Samantha,Acosta,Female,1976-11-09,tracy33@gmail.com,Port Lindsayville,TX,Base (Blue),2010-12-25,False
13458,Jordan,Zhang,Male,1965-12-18,amandamcneil@yahoo.com,Carterview,CO,Base (Blue),2016-08-01,False
13459,Charles,Tate,Male,1965-06-04,xlang@hotmail.com,North Kristin,CA,Gold,2016-12-20,False
13460,Eric,Sellers,Male,1956-09-05,powelljennifer@gmail.com,South Robert,GA,Silver,2013-11-16,True
13461,Kelli,Roy,Female,2004-12-30,wilsondavid@yahoo.com,South Christopher,SC,Base (Blue),2024-04-28,False
13462,Raymond,Riley,Male,1966-03-29,tommy99@yahoo.com,Port Carl,PA,Gold,2013-04-18,True
13463,Tony,Ford,Male,1995-03-21,edward64@hotmail.com,Amandaborough,AZ,Silver,2023-08-07,False
13464,Mary,Underwood,Female,1970-04-20,stephenwilson@hotmail.com,Allenville,TX,Base (Blue),2019-05-10,False
13465,Jeffery,Robertson,Male,1976-03-12,gjohnson@yahoo.com,Hendersonville,GA,Base (Blue),2022-01-01,True
13466,Darren,Thompson,Male,1981-04-08,cisnerosdana@gmail.com,Brendachester,WA,Gold,2022-08-26,False
13467,Ronald,Lynch,Male,1997-09-27,ggill@yahoo.com,North Corey,NC,Base (Blue),2024-11-12,False
13468,Aaron,Carroll,Male,1942-01-30,wardrussell@hotmail.com,Stephaniefort,MN,Base (Blue),2019-04-16,False
13469,Michelle,Oconnor,Female,1987-02-24,wyattanderson@gmail.com,North Erictown,WA,Gold,2013-03-25,True
13470,Timothy,Allison,Male,1996-08-05,jeffreyparker@yahoo.com,Hendersonchester,SC,Silver,2011-03-14,False
13471,William,Richardson,Male,1987-08-31,xmills@hotmail.com,Port Christopher,IN,Silver,2025-07-20,False
13472,Collin,Walsh,Male,1951-11-16,dana89@hotmail.com,Nicolemouth,GA,Silver,2011-06-22,True
13473,Andrew,Kidd,Male,1963-04-24,jwhite@hotmail.com,North Jenniferton,OH,Base (Blue),2019-02-23,False
13474,David,Obrien,Male,1954-01-12,stanleycarlos@hotmail.com,Petersonfurt,FL,Base (Blue),2021-03-15,True
13475,Catherine,Elliott,Female,1991-04-06,garzasusan@yahoo.com,New Kaitlynbury,PA,Base (Blue),2018-05-04,False
13476,Gary,Mcfarland,Male,1943-07-01,egates@hotmail.com,Joelfurt,HI,Base (Blue),2013-11-30,False
13477,Bernard,Wilson,Male,1980-12-29,nguyendillon@hotmail.com,Aliciatown,GA,Base (Blue),2024-01-06,False
13478,Stephanie,Ramirez,Female,1986-12-11,michelle12@hotmail.com,North Johnbury,PA,Silver,2023-08-13,False
13479,Erica,Garcia,Female,1999-04-05,barrytammy@gmail.com,New Maureen,MA,Base (Blue),2016-06-19,False
13480,Stephanie,Smith,Female,1974-01-06,james17@gmail.com,Jenniferview,PA,Silver,2017-12-31,True
13481,Kristin,Williams,Female,2005-07-18,petersonangel@yahoo.com,Watsonshire,NY,Base (Blue),2023-02-12,False
13482,Laura,Gomez,Female,1943-08-11,christina74@hotmail.com,Lake Roberto,MI,Base (Blue),2013-11-15,False
13483,Jeremy,Ellis,Male,1993-03-10,acoleman@yahoo.com,Duffymouth,GA,Gold,2018-04-30,True
13484,Gloria,Ibarra,Female,1944-08-14,stevensontodd@hotmail.com,Jamesville,HI,Base (Blue),2017-09-14,True
13485,Kathryn,Smith,Female,1983-06-06,jacquelinefuentes@hotmail.com,Floresmouth,SC,Base (Blue),2017-01-28,True
13486,Julia,Strickland,Female,1944-04-26,juarezfrank@gmail.com,West John,IL,Base (Blue),2021-03-18,True
13487,Lindsay,Clarke,Female,1949-11-02,shawmichael@gmail.com,Danielberg,MA,Silver,2023-06-26,True
13488,Susan,Lewis,Female,2001-03-26,xjennings@yahoo.com,Chadbury,DC,Base (Blue),2011-08-08,False
13489,David,Perry,Male,1979-09-14,steven60@gmail.com,Ryanton,DC,Base (Blue),2018-05-28,False
13490,Gregory,Reed,Male,1961-04-22,copelandsusan@gmail.com,South Willie,WA,Silver,2018-08-28,False
13491,Richard,Morris,Male,2001-09-22,brian45@gmail.com,Anthonyton,IN,Base (Blue),2014-03-05,False
13492,Danny,Keller,Male,1978-12-26,jelliott@gmail.com,Valentineview,CA,Platinum,2012-03-14,False
13493,Diane,Gonzalez,Female,1974-12-01,qnguyen@hotmail.com,Port Charles,IN,Base (Blue),2019-11-25,False
13494,Kimberly,Johnson,Female,1975-03-19,jackadams@yahoo.com,Potterbury,NY,Base (Blue),2014-04-02,False
13495,Morgan,Snyder,Female,1987-03-10,jwise@gmail.com,South Hannahhaven,NY,Gold,2018-01-30,False
13496,Debra,Griffin,Female,1972-10-21,bobby69@hotmail.com,North Marcusview,IL,Silver,2015-09-16,False
13497,Brenda,Mccormick,Female,1962-02-07,brenda05@yahoo.com,Singhstad,WI,Base (Blue),2015-08-02,True
13498,Todd,Garcia,Male,1950-07-02,nbaker@yahoo.com,Port Mariamouth,TX,Base (Blue),2018-05-16,True
13499,Angela,Fitzgerald,Female,1955-06-04,valerie11@yahoo.com,Port Jodi,CO,Base (Blue),2025-01-24,True
13500,Sara,Williams,Female,1951-11-01,greenmegan@gmail.com,Josephland,PA,Base (Blue),2011-03-08,False
13501,Roy,Watson,Male,1969-09-01,adam95@hotmail.com,Jamesfort,WI,Silver,2011-11-16,False
13502,Patrick,Robinson,Male,1953-02-18,adam69@hotmail.com,Richardmouth,FL,Base (Blue),2013-05-18,False
13503,Cynthia,Morales,Female,1976-05-28,charleshenderson@gmail.com,Lake Ashleyberg,OR,Base (Blue),2017-11-28,True
13504,Rebecca,Potts,Female,1945-01-18,juan86@yahoo.com,North Nicholasburgh,NC,Base (Blue),2014-10-07,False
13505,Elizabeth,Walker,Female,2001-10-11,pwright@hotmail.com,New Shawn,SC,Diamond,2021-03-02,False
13506,Kyle,Lopez,Male,1940-12-26,robinsonmichael@gmail.com,New Ashleybury,PA,Silver,2025-06-18,True
13507,Brian,Rangel,Male,1982-07-15,carolbrown@gmail.com,Davidhaven,NC,Gold,2019-07-14,False
13508,Stephanie,Duarte,Female,1979-07-30,esteskelsey@gmail.com,Port Bryce,FL,Base (Blue),2014-01-05,False
13509,Brittany,Hall,Female,1951-07-26,johnsonemily@gmail.com,Christopherchester,CO,Silver,2020-08-01,False
13510,Katie,Huffman,Female,2006-07-20,ricekenneth@yahoo.com,Hayesside,GA,Silver,2018-12-26,False
13511,Kathleen,Lopez,Female,1968-10-01,xmoody@hotmail.com,East Shawn,FL,Base (Blue),2021-02-14,False
13512,Matthew,Gray,Male,1987-05-22,ibean@hotmail.com,Singhland,IL,Silver,2019-03-23,False
13513,Lindsay,Rodriguez,Female,1950-09-04,robertcalhoun@yahoo.com,Michaelstad,TN,Diamond,2022-07-11,False
13514,Kimberly,Goodwin,Female,2002-01-30,johnsontaylor@yahoo.com,Cohenchester,TX,Silver,2022-04-13,False
13515,Meghan,Archer,Female,1981-07-16,melissaedwards@hotmail.com,Frankton,DC,Gold,2018-06-17,True
13516,Michael,Morrow,Male,1993-01-04,moraaudrey@hotmail.com,South Theresahaven,IN,Base (Blue),2025-04-28,False
13517,Barry,Sandoval,Male,1972-06-10,ryan15@hotmail.com,Harperchester,SC,Silver,2021-06-02,False
13518,Amber,Stokes,Female,1981-05-24,mooreadrian@yahoo.com,Youngland,OH,Platinum,2014-08-07,False
13519,Matthew,Campbell,Male,1993-05-23,sherrylee@yahoo.com,Johnsonbury,PA,Platinum,2016-08-30,True
13520,Abigail,Holden,Female,1965-07-28,alexandrakramer@yahoo.com,Nelsonburgh,NY,Diamond,2014-06-12,False
13521,Andrew,Armstrong,Male,1990-08-16,paigejones@yahoo.com,East Stevestad,NC,Base (Blue),2011-08-11,False
13522,Melinda,Hendricks,Female,1976-07-08,umendoza@yahoo.com,Brittanyshire,SC,Base (Blue),2024-07-29,False
13523,Tammy,Brown,Female,1956-08-12,sarah47@gmail.com,Kaylashire,DC,Base (Blue),2023-02-06,False
13524,Charles,Hernandez,Male,1968-07-27,vanessa69@gmail.com,East Faith,WI,Base (Blue),2025-11-28,False
13525,April,Reed,Female,1954-03-27,jamiewalsh@gmail.com,Johnmouth,VA,Base (Blue),2021-06-17,False
13526,Angel,Cox,Female,1958-03-08,ujones@yahoo.com,East Hannahville,GA,Base (Blue),2015-10-23,False
13527,Rachel,Mathews,Female,1992-07-16,timothy27@gmail.com,Port Marcmouth,CA,Platinum,2015-11-05,False
13528,Linda,Jenkins,Female,1951-05-27,timothybaker@hotmail.com,New Kiara,AZ,Base (Blue),2025-10-14,False
13529,Scott,Hanson,Male,1968-05-17,melissayates@yahoo.com,Pereztown,MA,Gold,2012-01-15,False
13530,Jenna,Page,Female,1995-03-10,danielbrown@hotmail.com,South Justin,SC,Base (Blue),2014-09-13,False
13531,Patricia,Russell,Female,1989-03-15,johnsonpatricia@gmail.com,Port Brookeborough,CA,Silver,2010-07-14,False
13532,Christopher,Nash,Male,1999-09-16,christian75@yahoo.com,Martinport,FL,Base (Blue),2012-01-18,False
13533,Patricia,Weaver,Female,1947-10-14,fhopkins@yahoo.com,South Ryan,PA,Silver,2024-01-31,False
13534,Cole,Evans,Male,1985-07-02,melissa40@hotmail.com,Hernandeztown,GA,Base (Blue),2023-10-07,False
13535,Robert,Cook,Male,1993-11-15,scottmueller@gmail.com,North Timothyfurt,MA,Base (Blue),2014-03-11,False
13536,Michael,Rice,Male,1962-03-26,kellywood@gmail.com,Sandovalstad,HI,Silver,2014-10-21,False
13537,Wesley,Meyers,Male,1991-04-28,evanspeter@gmail.com,New Susantown,WI,Gold,2014-08-31,False
13538,Benjamin,Taylor,Male,1992-02-06,rbennett@gmail.com,South Darren,TN,Base (Blue),2025-06-20,True
13539,Leah,Reyes,Female,2004-03-23,hawkinsdiamond@yahoo.com,Clarkbury,AZ,Base (Blue),2018-01-28,False
13540,Cassandra,Barrera,Female,1964-11-14,robertgonzalez@yahoo.com,Schmittside,FL,Gold,2017-06-21,False
13541,Cynthia,Cooper,Female,1949-07-10,sanchezlisa@yahoo.com,Nicholaston,UT,Base (Blue),2011-04-26,False
13542,Suzanne,Bishop,Female,1956-10-07,riceeric@gmail.com,Jonathanshire,WI,Base (Blue),2023-11-21,False
13543,Gary,Moreno,Male,1996-06-06,natashamonroe@yahoo.com,Deborahport,MN,Silver,2017-03-02,False
13544,David,Benitez,Male,1971-08-10,sandrews@gmail.com,Matthewberg,UT,Base (Blue),2023-05-06,False
13545,Monica,Armstrong,Female,1987-02-19,betty37@gmail.com,Lake Samantha,NV,Silver,2011-08-20,False
13546,David,Young,Male,1980-12-24,morrisonnicole@yahoo.com,Port Summerview,VA,Diamond,2019-06-02,True
13547,Stephanie,Jackson,Female,1980-06-21,whiteclayton@yahoo.com,Lake Ryan,NY,Base (Blue),2025-07-18,True
13548,Donald,Williams,Male,1978-07-04,joseph99@hotmail.com,Waynestad,NC,Base (Blue),2014-08-17,False
13549,Peter,Williams,Male,1999-10-22,bhughes@hotmail.com,Allisonton,VA,Base (Blue),2021-11-03,False
13550,Cassandra,Myers,Female,1967-06-21,shepherdbrady@gmail.com,Tinachester,SC,Platinum,2020-10-12,False
13551,Sheryl,Smith,Female,1968-11-26,berryshawn@hotmail.com,Port Alyssa,OR,Base (Blue),2012-03-08,False
13552,Lauren,Mays,Female,1964-07-06,michaelnavarro@gmail.com,East Timothyborough,CO,Gold,2012-08-09,False
13553,Scott,Luna,Male,2005-05-03,david55@yahoo.com,New Kristaborough,DC,Gold,2014-05-01,True
13554,Linda,Lin,Female,1949-10-02,alicia46@yahoo.com,West Stephanieview,WA,Silver,2025-11-09,True
13555,Kathleen,Johnson,Female,1994-07-05,jeff48@yahoo.com,Eugenefort,NC,Silver,2017-09-08,False
13556,Diana,Cox,Female,1943-11-14,timothy40@yahoo.com,Brendamouth,SC,Silver,2021-01-19,False
